comparison_key,raw_naics_examples_left,source_row_count_left,comparison_title_left,covered_employment_2024_left,occupation_count_left,karpathy_score_left,variant_left,comparison_level_left,source_file_left,karpathy_zscore_left,karpathy_percentile_left,raw_naics_examples_right,source_row_count_right,comparison_title_right,covered_employment_2024_right,occupation_count_right,karpathy_score_right,variant_right,comparison_level_right,source_file_right,karpathy_zscore_right,karpathy_percentile_right,comparison_title
1133,113300,1,Logging,33400,11,3.4521,repo_current,naics4,industry_exposure_4digit.csv,-1.4465669152896024,0.053763440860215055,113300,1,Logging,33400,11,3.4162,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.3644037057552352,0.10215053763440861,Logging
2121,212100,1,Coal mining,18400,32,3.8098,repo_current,naics4,industry_exposure_4digit.csv,-1.1792322699905602,0.12365591397849462,212100,1,Coal mining,18400,32,3.6685,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.1875460572782817,0.13978494623655913,Coal mining
2122,212200,1,Metal ore mining,24100,58,4.1867,repo_current,naics4,industry_exposure_4digit.csv,-0.8975480994196655,0.20430107526881722,212200,1,Metal ore mining,24100,58,4.1701,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.8359337050149451,0.22043010752688172,Metal ore mining
2123,212300,1,Nonmetallic mineral mining and quarrying,47700,45,4.5493,repo_current,naics4,industry_exposure_4digit.csv,-0.6265513356918696,0.27956989247311825,212300,1,Nonmetallic mineral mining and quarrying,47700,45,4.4885,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.6127411751890947,0.27419354838709675,Nonmetallic mineral mining and quarrying
2211,221100,1,"Electric power generation, transmission and distribution",295300,120,5.2807,repo_current,naics4,industry_exposure_4digit.csv,-0.07992410736724082,0.4946236559139785,221100,1,"Electric power generation, transmission and distribution",295300,120,5.4067,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.03090009643808971,0.5483870967741935,"Electric power generation, transmission and distribution"
2212,221200,1,Natural gas distribution,61300,83,5.9739,repo_current,naics4,industry_exposure_4digit.csv,0.43815354463526435,0.7043010752688172,221200,1,Natural gas distribution,61300,83,5.9788,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.43193164892982594,0.7043010752688172,Natural gas distribution
2213,221300,1,"Water, sewage and other systems",42700,48,5.0047,repo_current,naics4,industry_exposure_4digit.csv,-0.2861985331501199,0.43010752688172044,221300,1,"Water, sewage and other systems",42700,48,5.2131,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.10480993426004025,0.45698924731182794,"Water, sewage and other systems"
2361,236100,1,Residential building construction,712900,86,4.1163,repo_current,naics4,industry_exposure_4digit.csv,-0.9501630254164579,0.1774193548387097,236100,1,Residential building construction,712900,86,3.8531,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.0581448606518622,0.16129032258064516,Residential building construction
2362,236200,1,Nonresidential building construction,668800,97,4.4136,repo_current,naics4,industry_exposure_4digit.csv,-0.7279695950351182,0.24193548387096775,236200,1,Nonresidential building construction,668800,97,4.1882,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.8232459387151713,0.22580645161290322,Nonresidential building construction
2371,237100,1,Utility system construction,419800,89,3.5441,repo_current,naics4,industry_exposure_4digit.csv,-1.3778087733619764,0.07526881720430108,237100,1,Utility system construction,419800,89,3.1963,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.5185495515740304,0.053763440860215055,Utility system construction
2372,237200,1,Land subdivision,27800,47,5.7158,repo_current,naics4,industry_exposure_4digit.csv,0.24525706168395606,0.6612903225806451,237200,1,Land subdivision,27800,47,5.6079,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.17193758701899753,0.6236559139784946,Land subdivision
2373,237300,1,"Highway, street, and bridge construction",280500,65,3.6403,repo_current,naics4,industry_exposure_4digit.csv,-1.3059116727811326,0.0967741935483871,237300,1,"Highway, street, and bridge construction",280500,65,3.313,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.4367450031108497,0.07526881720430108,"Highway, street, and bridge construction"
2379,237900,1,Other heavy and civil engineering construction,101500,64,3.6916,repo_current,naics4,industry_exposure_4digit.csv,-1.2675715349454015,0.11290322580645161,237900,1,Other heavy and civil engineering construction,101500,64,3.3596,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.4040792622506595,0.08064516129032258,Other heavy and civil engineering construction
2381,238100,1,"Foundation, structure, and building exterior contractors",642800,78,3.2186,repo_current,naics4,industry_exposure_4digit.csv,-1.6210780689863495,0.04838709677419355,238100,1,"Foundation, structure, and building exterior contractors",642800,78,3.0316,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.6340012150863341,0.03763440860215054,"Foundation, structure, and building exterior contractors"
2382,238200,1,Building equipment contractors,1885000,105,3.8725,repo_current,naics4,industry_exposure_4digit.csv,-1.1323721015246673,0.13978494623655913,238200,1,Building equipment contractors,1885000,105,3.41,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.36874979144908,0.0967741935483871,Building equipment contractors
2383,238300,1,Building finishing contractors,640700,69,3.2068,repo_current,naics4,industry_exposure_4digit.csv,-1.6298970480596755,0.043010752688172046,238300,1,Building finishing contractors,640700,69,2.6757,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.8834805535443118,0.016129032258064516,Building finishing contractors
2389,238900,1,Other specialty trade contractors,566700,80,3.7552,repo_current,naics4,industry_exposure_4digit.csv,-1.2200387324823907,0.11827956989247312,238900,1,Other specialty trade contractors,566700,80,3.3815,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.388727766009497,0.08602150537634409,Other specialty trade contractors
3111,311100,1,Animal food manufacturing,28500,50,5.6246,repo_current,naics4,industry_exposure_4digit.csv,0.17709681664265725,0.6182795698924731,311100,1,Animal food manufacturing,28500,50,5.614,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.17621357455649025,0.6290322580645161,Animal food manufacturing
3112,311200,1,Grain and oilseed milling,25000,58,5.168,repo_current,naics4,industry_exposure_4digit.csv,-0.1641528312285831,0.46774193548387094,311200,1,Grain and oilseed milling,25000,58,5.136,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.15885561280769409,0.44623655913978494,Grain and oilseed milling
3113,311300,1,Sugar and confectionery product manufacturing,22100,54,5.2851,repo_current,naics4,industry_exposure_4digit.csv,-0.07663567449244167,0.5053763440860215,311300,1,Sugar and confectionery product manufacturing,22100,54,5.2986,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.04487601057878927,0.5161290322580645,Sugar and confectionery product manufacturing
3114,311400,1,Fruit and vegetable preserving and specialty food manufacturing,54300,60,4.6538,repo_current,naics4,industry_exposure_4digit.csv,-0.5484510549153806,0.3010752688172043,311400,1,Fruit and vegetable preserving and specialty food manufacturing,54300,60,4.5985,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.5356332032015212,0.3010752688172043,Fruit and vegetable preserving and specialty food manufacturing
3115,311500,1,Dairy product manufacturing,52600,60,4.9106,repo_current,naics4,industry_exposure_4digit.csv,-0.35652615440435503,0.4032258064516129,311500,1,Dairy product manufacturing,52600,60,4.8099,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.3874457006726746,0.3602150537634409,Dairy product manufacturing
3116,311600,1,Animal slaughtering and processing,136100,72,4.1315,repo_current,naics4,industry_exposure_4digit.csv,-0.9388029845762413,0.1881720430107527,311600,1,Animal slaughtering and processing,136100,72,3.964,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.9804060052571173,0.1774193548387097,Animal slaughtering and processing
3117,311700,1,Seafood product preparation and packaging,7800,35,4.9359,repo_current,naics4,industry_exposure_4digit.csv,-0.3376176653742574,0.41397849462365593,311700,1,Seafood product preparation and packaging,7800,35,4.8974,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.32610981386437693,0.3924731182795699,Seafood product preparation and packaging
3118,311800,1,Bakeries and tortilla manufacturing,186800,61,3.5273,repo_current,naics4,industry_exposure_4digit.csv,-1.3903646079748473,0.06989247311827956,311800,1,Bakeries and tortilla manufacturing,186800,61,3.5123,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.2970393775006364,0.11827956989247312,Bakeries and tortilla manufacturing
3119,311900,1,Other food manufacturing,92500,72,4.7859,repo_current,naics4,industry_exposure_4digit.csv,-0.44972333156060473,0.3333333333333333,311900,1,Other food manufacturing,92500,72,4.8011,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.3936143384316804,0.34946236559139787,Other food manufacturing
3121,312100,1,Beverage manufacturing,157000,76,4.1229,repo_current,naics4,industry_exposure_4digit.csv,-0.9452303761042589,0.1827956989247312,312100,1,Beverage manufacturing,157000,76,4.1573,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.8449062690280442,0.21505376344086022,Beverage manufacturing
3122,312200,1,Tobacco manufacturing,4500,24,5.0889,repo_current,naics4,industry_exposure_4digit.csv,-0.22326988586418373,0.44623655913978494,312200,1,Tobacco manufacturing,4500,24,5.2667,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.06723732245518586,0.489247311827957,Tobacco manufacturing
3211,321100,1,Sawmills and wood preservation,26200,40,4.5153,repo_current,naics4,industry_exposure_4digit.csv,-0.6519619533607748,0.26344086021505375,321100,1,Sawmills and wood preservation,26200,40,4.4733,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.6233960949546504,0.26344086021505375,Sawmills and wood preservation
3212,321200,1,"Veneer, plywood, and engineered wood product manufacturing",22400,44,5.0893,repo_current,naics4,industry_exposure_4digit.csv,-0.22297093742102017,0.45161290322580644,321200,1,"Veneer, plywood, and engineered wood product manufacturing",22400,44,5.2143,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.10396875638381227,0.46236559139784944,"Veneer, plywood, and engineered wood product manufacturing"
3219,321900,1,Other wood product manufacturing,75500,66,4.706,repo_current,naics4,industry_exposure_4digit.csv,-0.5094382830825318,0.3172043010752688,321900,1,Other wood product manufacturing,75500,66,4.7073,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.4593664090901751,0.3172043010752688,Other wood product manufacturing
3221,322100,1,"Pulp, paper, and paperboard mills",28800,55,4.8924,repo_current,naics4,industry_exposure_4digit.csv,-0.3701283085682979,0.3870967741935484,322100,1,"Pulp, paper, and paperboard mills",28800,55,4.9444,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.29316368037877744,0.41935483870967744,"Pulp, paper, and paperboard mills"
3222,322200,1,Converted paper product manufacturing,75100,61,5.6698,repo_current,naics4,industry_exposure_4digit.csv,0.21087799072014343,0.6344086021505376,322200,1,Converted paper product manufacturing,75100,61,5.7976,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.30491378961938637,0.6612903225806451,Converted paper product manufacturing
3254,325400,1,Pharmaceutical and medicine manufacturing,183600,100,6.0321,repo_current,naics4,industry_exposure_4digit.csv,0.48165054311556654,0.7258064516129032,325400,1,Pharmaceutical and medicine manufacturing,183600,100,6.3426,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.6869487417396386,0.7473118279569892,Pharmaceutical and medicine manufacturing
3261,326100,1,Plastics product manufacturing,208300,82,5.2175,repo_current,naics4,industry_exposure_4digit.csv,-0.1271579613870885,0.478494623655914,326100,1,Plastics product manufacturing,208300,82,5.4297,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.04702267239912828,0.5591397849462365,Plastics product manufacturing
3262,326200,1,Rubber product manufacturing,40000,59,5.31,repo_current,naics4,industry_exposure_4digit.csv,-0.05802613390550829,0.521505376344086,326200,1,Rubber product manufacturing,40000,59,5.545,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.12784584667337578,0.6075268817204301,Rubber product manufacturing
3311,331100,1,Iron and steel mills and ferroalloy manufacturing,30500,53,4.5836,repo_current,naics4,industry_exposure_4digit.csv,-0.6009165066905915,0.2849462365591398,331100,1,Iron and steel mills and ferroalloy manufacturing,30500,53,4.6557,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.49553705776798224,0.3118279569892473,Iron and steel mills and ferroalloy manufacturing
3312,331200,1,Steel product manufacturing from purchased steel,23400,47,4.8462,repo_current,naics4,industry_exposure_4digit.csv,-0.40465685375369337,0.3655913978494624,331200,1,Steel product manufacturing from purchased steel,23400,47,4.9957,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.25720332617002684,0.43010752688172044,Steel product manufacturing from purchased steel
3313,331300,1,Alumina and aluminum production and processing,22300,51,4.7892,repo_current,naics4,industry_exposure_4digit.csv,-0.4472570069045049,0.3387096774193548,331300,1,Alumina and aluminum production and processing,22300,51,4.8296,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.3736363638712634,0.3655913978494624,Alumina and aluminum production and processing
3314,331400,1,Nonferrous metal (except aluminum) production and processing,28200,53,5.0603,repo_current,naics4,industry_exposure_4digit.csv,-0.24464469955038054,0.44086021505376344,331400,1,Nonferrous metal (except aluminum) production and processing,28200,53,5.2376,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.08763588595371717,0.478494623655914,Nonferrous metal (except aluminum) production and processing
3315,331500,1,Foundries,33500,55,4.9224,repo_current,naics4,industry_exposure_4digit.csv,-0.347707175331029,0.40860215053763443,331500,1,Foundries,33500,55,5.1343,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.1600472814656842,0.44086021505376344,Foundries
3327,332700,1,"Machine shops; turned product; and screw, nut, and bolt manufacturing",172800,61,4.8194,repo_current,naics4,industry_exposure_4digit.csv,-0.4246863994456538,0.34946236559139787,332700,1,"Machine shops; turned product; and screw, nut, and bolt manufacturing",172800,61,4.9323,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.3016455572974107,0.41397849462365593,"Machine shops; turned product; and screw, nut, and bolt manufacturing"
3328,332800,1,"Coating, engraving, heat treating, and allied activities",50100,54,4.7445,repo_current,naics4,industry_exposure_4digit.csv,-0.4806644954280361,0.3279569892473118,332800,1,"Coating, engraving, heat treating, and allied activities",50100,54,4.8583,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.3535181929981421,0.3870967741935484,"Coating, engraving, heat treating, and allied activities"
3333,333300,1,Commercial and service industry machinery manufacturing,45900,69,6.2113,repo_current,naics4,industry_exposure_4digit.csv,0.6155794456528557,0.7526881720430108,333300,1,Commercial and service industry machinery manufacturing,45900,69,6.4357,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.7522101253036668,0.7688172043010753,Commercial and service industry machinery manufacturing
3335,333500,1,Metalworking machinery manufacturing,74900,55,5.4072,repo_current,naics4,industry_exposure_4digit.csv,0.014618337783244569,0.5376344086021505,333500,1,Metalworking machinery manufacturing,74900,55,5.534,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.12013504947461832,0.5913978494623656,Metalworking machinery manufacturing
3336,333600,1,"Engine, turbine, and power transmission equipment manufacturing",48300,60,5.5942,repo_current,naics4,industry_exposure_4digit.csv,0.1543767349622241,0.6021505376344086,333600,1,"Engine, turbine, and power transmission equipment manufacturing",48300,60,5.8406,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.33505599685089266,0.6774193548387096,"Engine, turbine, and power transmission equipment manufacturing"
3341,334100,1,Computer and peripheral equipment manufacturing,74400,68,7.2056,repo_current,naics4,industry_exposure_4digit.csv,1.3586905382467547,0.8602150537634409,334100,1,Computer and peripheral equipment manufacturing,74400,68,7.4798,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.4841049757784475,0.9032258064516129,Computer and peripheral equipment manufacturing
3342,334200,1,Communications equipment manufacturing,50000,67,7.06,repo_current,naics4,industry_exposure_4digit.csv,1.2498733049352073,0.8440860215053764,334200,1,Communications equipment manufacturing,50000,67,7.27,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.337039043751238,0.8602150537634409,Communications equipment manufacturing
3343,334300,1,Audio and video equipment manufacturing,8800,33,7.0682,repo_current,naics4,industry_exposure_4digit.csv,1.2560017480200611,0.8494623655913979,334300,1,Audio and video equipment manufacturing,8800,33,7.3409,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.3867386366050476,0.8817204301075269,Audio and video equipment manufacturing
3344,334400,1,Semiconductor and other electronic component manufacturing,242700,84,6.0812,repo_current,naics4,industry_exposure_4digit.csv,0.5183464645138975,0.7365591397849462,334400,1,Semiconductor and other electronic component manufacturing,242700,84,6.3885,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.7191237955053623,0.7634408602150538,Semiconductor and other electronic component manufacturing
3345,334500,1,"Navigational, measuring, electromedical, and control instruments manufacturing",250900,98,6.7298,repo_current,naics4,industry_exposure_4digit.csv,1.0030913651036624,0.8064516129032258,334500,1,"Navigational, measuring, electromedical, and control instruments manufacturing",250900,98,6.9506,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.1131455323618646,0.8279569892473119,"Navigational, measuring, electromedical, and control instruments manufacturing"
3346,334600,1,Manufacturing and reproducing magnetic and optical media,4900,27,7.551,repo_current,naics4,industry_exposure_4digit.csv,1.616832518918517,0.9193548387096774,334600,1,Manufacturing and reproducing magnetic and optical media,4900,27,7.7551,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.677085200216439,0.9408602150537635,Manufacturing and reproducing magnetic and optical media
3351,335100,1,Electric lighting equipment manufacturing,15000,45,6.4533,repo_current,naics4,industry_exposure_4digit.csv,0.7964432537668289,0.7849462365591398,335100,1,Electric lighting equipment manufacturing,15000,45,6.68,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.923459921272433,0.8010752688172043,Electric lighting equipment manufacturing
3352,335200,1,Household appliance manufacturing,17100,43,5.5088,repo_current,naics4,industry_exposure_4digit.csv,0.09055124234679723,0.5645161290322581,335200,1,Household appliance manufacturing,17100,43,5.7602,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.27869707914361136,0.6505376344086021,Household appliance manufacturing
3353,335300,1,Electrical equipment manufacturing,64800,62,5.9074,repo_current,naics4,industry_exposure_4digit.csv,0.38845336595931684,0.6881720430107527,335300,1,Electrical equipment manufacturing,64800,62,6.1497,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.5517293981359751,0.7311827956989247,Electrical equipment manufacturing
3359,335900,1,Other electrical equipment and component manufacturing,67000,65,5.6582,repo_current,naics4,industry_exposure_4digit.csv,0.20220848586839887,0.6236559139784946,335900,1,Other electrical equipment and component manufacturing,67000,65,5.9164,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.38819039936596633,0.6881720430107527,Other electrical equipment and component manufacturing
3361,336100,1,Motor vehicle manufacturing,89500,80,5.2559,repo_current,naics4,industry_exposure_4digit.csv,-0.09845891084338415,0.489247311827957,336100,1,Motor vehicle manufacturing,89500,80,5.4101,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.033283433754069315,0.553763440860215,Motor vehicle manufacturing
3362,336200,1,Motor vehicle body and trailer manufacturing,70400,64,3.9929,repo_current,naics4,industry_exposure_4digit.csv,-1.042388620132426,0.16666666666666666,336200,1,Motor vehicle body and trailer manufacturing,70400,64,4.0895,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.8924328190349307,0.1935483870967742,Motor vehicle body and trailer manufacturing
3363,336300,1,Motor vehicle parts manufacturing,187500,87,5.0912,repo_current,naics4,industry_exposure_4digit.csv,-0.2215509323159931,0.45698924731182794,336300,1,Motor vehicle parts manufacturing,187500,87,5.3328,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.0209024411062895,0.5376344086021505,Motor vehicle parts manufacturing
3364,336400,1,Aerospace product and parts manufacturing,346100,105,5.9642,repo_current,naics4,industry_exposure_4digit.csv,0.4309040448885469,0.6989247311827957,336400,1,Aerospace product and parts manufacturing,346100,105,6.0797,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.502660688689337,0.7258064516129032,Aerospace product and parts manufacturing
3365,336500,1,Railroad rolling stock manufacturing,12200,35,4.6885,repo_current,naics4,industry_exposure_4digit.csv,-0.522517277470939,0.3118279569892473,336500,1,Railroad rolling stock manufacturing,12200,35,4.8525,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.35758388606657765,0.3817204301075269,Railroad rolling stock manufacturing
